ping,18,313195,314712,11,101,236,125,84000
ping,17,315815,None,11,101,236,125,84000
ping,16,322485,324002,11,101,236,125,83872
ping,15,325146,326661,11,101,236,125,84000
ping,14,327749,329262,11,101,236,125,84000
ping,13,330378,331882,11,101,236,125,83952
ping,12,332969,334482,11,101,236,125,84000
ping,11,335632,337142,11,101,236,125,84000
ping,10,338245,339772,11,101,236,125,84016
ping,9,340888,342413,11,101,236,125,84000
ping,8,343555,345086,11,101,236,125,83920
ping,7,346209,None,11,101,236,125,83968
ping,6,352879,354382,11,101,236,125,84000
ping,5,355535,357032,11,101,236,125,83968
ping,4,358200,359748,11,101,236,125,84000
ping,3,361875,363383,11,101,236,125,84000
ping,2,364535,366041,11,101,236,125,84032
ping,1,367186,368703,11,101,236,125,83984
ping,35,369865,None,11,151,236,125,83888
ping,34,376581,None,11,151,236,125,83904
ping,33,383308,None,11,151,236,125,83904
ping,32,390029,None,11,151,236,125,83856
ping,31,396779,None,11,151,236,125,83936
ping,30,403527,None,11,151,236,126,83824
ping,29,410255,None,11,151,236,125,83872
ping,28,416940,None,11,151,236,125,83888
ping,27,423654,None,11,151,236,125,83904
ping,26,430367,None,11,151,236,124,83888
ping,25,437095,None,11,151,236,125,83888
ping,24,443815,None,11,151,236,125,83904
ping,23,450541,None,11,151,236,125,83904
ping,22,457297,None,11,151,236,125,83920
ping,21,464025,None,11,151,236,125,83920
ping,20,470785,None,11,151,236,125,83840
ping,19,477525,None,11,151,236,125,83888
ping,18,484237,None,11,151,236,124,83936
ping,17,490975,None,11,151,236,125,83920
ping,16,497707,None,11,151,236,125,83920
ping,15,504455,None,11,151,236,125,83920
ping,14,511185,None,11,151,236,125,83936
ping,13,517965,None,11,151,236,125,83936
ping,12,524725,None,11,151,236,125,83888
ping,11,531425,None,11,151,236,125,83920
ping,10,538184,None,11,151,236,125,83920
ping,9,544909,None,11,151,236,125,83840
ping,8,551680,None,11,151,236,125,83920
ping,7,558430,None,11,151,236,125,83920
ping,6,565165,None,11,151,236,125,83936
ping,5,571915,None,11,151,236,125,83952
