ping,18,294314,295140,11,100,236,122,84048
ping,17,296555,297380,11,100,236,122,84000
ping,16,298785,299615,11,100,236,122,84032
ping,15,301025,301851,11,100,236,122,84032
ping,14,303305,304140,11,100,236,122,84016
ping,13,307318,308150,11,100,236,122,84000
ping,12,309535,310363,11,100,236,122,84016
ping,11,311766,312610,11,100,236,121,84000
ping,10,313997,314820,11,100,236,122,84016
ping,9,316225,317060,11,100,236,122,84016
ping,8,318465,319293,11,100,236,122,83984
ping,7,320695,321522,11,100,236,122,83984
ping,6,322928,323750,11,100,236,122,84016
ping,5,325169,None,11,100,236,122,83920
ping,4,336429,337250,11,100,236,122,84000
ping,3,338655,339480,11,100,236,122,84000
ping,2,340885,341715,11,100,236,122,83984
ping,1,343115,343940,11,100,236,122,84016
ping,35,345340,346957,11,150,336,122,83952
ping,34,348585,350210,11,150,336,122,83936
ping,33,351835,353456,11,150,336,122,83968
ping,32,355105,356727,11,150,336,122,83952
ping,31,358355,359976,11,150,336,122,83968
ping,30,361582,363196,11,150,336,122,83968
ping,29,364815,366437,11,150,336,122,83888
ping,28,368033,369646,11,150,336,122,83936
ping,27,371285,372906,11,150,336,121,83920
ping,26,374555,376176,11,150,336,122,83968
ping,25,377814,379446,11,150,336,122,83968
ping,24,381095,382717,11,150,336,121,83936
ping,23,384325,385959,11,150,336,122,83920
ping,22,387565,389187,11,150,336,122,83920
ping,21,390805,None,11,150,336,122,83920
ping,20,402085,403716,11,150,336,122,83888
ping,19,405325,406956,11,150,336,122,83904
ping,18,408565,410186,11,150,336,122,83968
ping,17,411835,413456,11,150,336,121,83936
ping,16,415105,416726,11,150,336,122,83936
ping,15,418355,419976,11,150,336,122,83904
ping,14,421615,423257,11,150,336,122,83872
ping,13,424868,426491,11,150,336,122,83904
ping,12,428100,429726,11,150,336,122,83936
ping,11,431329,432960,11,150,336,122,83888
ping,10,434582,436196,11,150,336,122,83968
ping,9,437831,439447,11,150,336,122,83968
ping,8,441115,442736,11,150,336,122,83920
ping,7,444355,445976,11,150,336,122,83904
ping,6,447595,449223,11,150,336,122,83936
ping,5,450856,452476,11,150,336,122,83968
ping,4,454113,455736,11,150,336,122,83936
ping,3,457381,459006,11,150,336,122,83968
ping,2,460622,462242,11,150,336,122,83968
ping,1,463872,465486,11,150,336,122,83936
ping,35,467145,469020,11,200,436,122,83888
ping,34,470383,472240,11,200,436,122,83888
ping,33,473623,475500,11,200,436,122,83936
ping,32,476872,None,11,200,436,122,83712
ping,31,488145,490030,11,301,638,122,83808
ping,30,491386,493264,11,200,436,122,83872
ping,29,494645,496510,11,200,436,122,83856
ping,28,497915,499781,11,200,436,122,83888
ping,27,501195,503060,11,200,436,122,83872
ping,26,504435,506301,11,200,436,122,83872
ping,25,507695,509560,11,200,436,122,83952
ping,24,510966,512831,11,200,436,122,83920
ping,23,514215,516104,11,200,436,122,83872
ping,22,517485,519374,11,200,436,122,83920
ping,21,520745,522610,11,200,436,122,83904
ping,20,524015,525890,11,200,436,122,83888
ping,19,527288,529160,11,200,436,122,83920
ping,18,530540,532410,11,200,436,122,83840
ping,17,533806,535670,11,200,436,122,83888
ping,16,537065,538943,11,200,436,122,83872
ping,15,540335,542215,11,200,436,122,83872
ping,14,543667,545550,11,200,436,122,83856
ping,13,546895,548773,11,200,436,121,83888
ping,12,550155,552045,11,200,436,121,83888
ping,11,553385,555260,11,200,436,122,83888
ping,10,556608,558494,11,200,436,122,83920
ping,9,559855,561720,11,200,436,121,83888
ping,8,563075,564953,11,200,436,122,83872
ping,7,566325,568190,11,200,436,122,83888
ping,6,569565,571450,11,200,436,122,83920
ping,5,572821,574681,11,200,436,122,83920
ping,4,576050,577910,11,200,436,121,83904
ping,3,579275,581140,11,200,436,122,83920
ping,2,582511,584380,11,200,436,122,83888
ping,1,585732,587590,11,200,436,122,83888
ping,35,588961,None,11,200,436,122,83856
ping,34,600232,602889,11,250,536,122,83856
