bootstrap,35,28480,28848,11,10,56,122,84400
bootstrap,34,30683,28848,11,10,56,122,84352
bootstrap,33,31872,31033,11,9,54,122,84320
bootstrap,32,33175,31033,11,9,54,122,84368
bootstrap,31,34422,31033,11,9,54,122,84368
bootstrap,30,35682,34773,11,9,54,122,84416
bootstrap,29,36912,34773,11,9,54,122,84384
bootstrap,28,38152,34773,11,9,54,122,84368
bootstrap,27,39382,34773,11,9,54,123,84384
bootstrap,26,40607,34773,11,9,54,123,84368
bootstrap,25,41861,34773,11,9,54,122,84384
bootstrap,24,43097,34773,11,9,54,122,84336
bootstrap,23,44342,34773,11,9,54,122,84352
bootstrap,22,45610,34773,11,9,54,123,84352
bootstrap,21,46851,34773,11,9,54,122,84336
bootstrap,20,48099,34773,11,9,54,122,84368
bootstrap,19,49332,34773,11,9,54,122,84368
bootstrap,18,50560,34773,11,9,54,123,84352
bootstrap,17,51790,34773,11,9,54,122,84432
bootstrap,16,53030,34773,11,9,54,122,84352
bootstrap,15,54281,34773,11,9,54,122,84272
bootstrap,14,55543,34773,11,9,54,122,84368
bootstrap,13,56781,34773,11,9,54,122,84384
bootstrap,12,58032,34773,11,9,54,123,84416
bootstrap,11,59272,34773,11,9,54,122,84368
bootstrap,10,60522,34773,11,9,54,122,84336
bootstrap,9,61784,34773,11,9,54,122,84368
bootstrap,8,63028,34773,11,9,54,122,84384
bootstrap,7,64283,34773,11,9,54,122,84368
bootstrap,6,65542,34773,11,9,54,122,84352
bootstrap,5,66784,34773,11,9,54,122,84336
bootstrap,4,68036,34773,11,9,54,122,84384
bootstrap,3,69271,34773,11,9,54,122,84368
bootstrap,2,70515,34773,11,9,54,123,84336
bootstrap,1,71762,34773,11,9,54,123,84384
ping,35,76054,76362,11,5,46,123,84208
ping,34,78306,None,11,5,46,123,84240
ping,33,89615,89920,11,5,46,123,84208
ping,32,91855,92161,11,5,46,123,84176
ping,31,94085,94395,11,5,46,123,84192
ping,30,96295,96600,11,5,46,122,84208
ping,29,98530,98830,11,5,46,123,84208
ping,28,100755,101070,11,5,46,123,84224
ping,27,102998,103304,11,5,46,123,84240
ping,26,105245,105555,11,5,46,123,84240
ping,25,107484,107795,11,5,46,123,84256
ping,24,109727,110030,11,5,46,123,84208
ping,23,111955,112260,11,5,46,123,84240
ping,22,114195,114500,11,5,46,123,84176
ping,21,116433,116740,11,5,46,123,84192
ping,20,118664,118974,11,5,46,123,84272
ping,19,120905,121215,11,5,46,123,84208
ping,18,123164,123475,11,5,46,123,84208
ping,17,125415,125725,11,5,46,123,84272
ping,16,127645,127950,11,5,46,123,84160
ping,15,129905,130210,11,5,46,123,84208
ping,14,132135,132441,11,5,46,123,84192
ping,13,134366,134670,11,5,46,123,84224
ping,12,136615,136920,11,5,46,123,84176
ping,11,138865,139170,11,5,46,123,84240
ping,10,141115,141420,11,5,46,123,84192
ping,9,143395,143700,11,5,46,123,84192
ping,8,145628,145930,11,5,46,123,84176
ping,7,147855,148171,11,5,46,123,84176
ping,6,150109,150414,11,5,46,123,84160
ping,5,152345,152655,11,5,46,123,84208
ping,4,154583,None,11,5,46,123,84192
ping,3,165895,166200,11,5,46,123,84224
ping,2,168165,168470,11,5,46,123,84208
ping,1,170415,170720,11,5,46,123,84240
ping,35,172645,173207,11,50,136,123,84112
ping,34,174905,175482,11,50,136,123,84192
ping,33,177155,177741,11,50,136,123,84128
ping,32,179405,179992,11,50,136,123,84128
ping,31,181665,182252,11,50,136,123,84112
ping,30,183915,184493,11,50,136,123,84144
ping,29,186162,186718,11,50,136,123,84144
