ping,13,714655,None,11,250,536,123,83952
ping,12,725961,728630,11,250,536,123,83968
ping,11,730182,732859,11,250,536,123,83952
ping,10,734426,737103,11,250,536,123,83968
ping,9,738662,741349,11,250,536,123,84016
ping,8,742904,745579,11,250,536,123,83936
ping,7,747164,None,11,250,536,123,83920
ping,6,758465,761151,11,250,536,123,83968
ping,5,762723,765399,11,250,536,123,83952
ping,4,766995,769689,11,250,536,123,83920
ping,3,771234,773929,11,250,536,123,83936
ping,2,775495,778179,11,250,536,123,83920
ping,1,779745,782429,11,250,536,123,83936
ping,35,784005,786919,11,300,636,123,83888
ping,34,788265,791174,11,300,636,123,83872
ping,33,792535,795439,11,300,636,123,83920
ping,32,796815,799719,11,300,636,123,83936
ping,31,801105,804019,11,300,636,123,83936
ping,30,805585,808489,11,300,636,123,83872
ping,29,809848,812749,11,300,636,123,83904
ping,28,814082,816999,11,300,636,123,83936
ping,27,818345,821249,11,300,636,123,83856
ping,26,822615,825530,11,300,636,123,83904
ping,25,826875,829773,11,300,636,123,83840
ping,24,831175,834083,11,300,636,123,83904
ping,23,835475,838382,11,300,636,123,83888
ping,22,839735,842661,11,199,434,123,84016
ping,21,843985,None,11,199,434,124,83936
ping,20,855285,858189,11,300,636,123,83872
ping,19,859566,862470,11,300,636,123,83904
ping,18,863821,866709,11,300,636,123,83872
ping,17,868085,870989,11,300,636,123,83872
ping,16,872366,None,11,300,636,123,83600
ping,15,883705,886612,11,502,1040,123,83712
ping,14,887965,890869,11,300,636,123,83936
ping,13,892235,895159,11,300,636,123,83920
ping,12,896485,899389,11,300,636,123,83904
ping,11,902545,905453,11,300,636,123,83904
ping,10,906825,None,11,300,636,123,83888
ping,9,918145,921049,11,300,636,123,83920
ping,8,922405,925313,11,300,636,123,83904
ping,7,926665,929569,11,300,636,123,83936
ping,6,930905,933821,11,300,636,123,83936
ping,5,935185,938079,11,300,636,123,83936
ping,4,939441,942359,11,300,636,123,83936
ping,3,943725,946629,11,300,636,123,83936
ping,2,947985,950904,11,300,636,123,83920
ping,1,952265,955171,11,300,636,123,83920
